source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @JudgeJeanine: I caught up with Sen. Ted Cruz on Capitol Hill -- check out our interview below! https://t.co/w8k1aPo6eR,1/26/2020 14:07,7887,0,TRUE,1.22143E+18
Twitter for iPhone,“This is what Democrats have done. They want to create the idea that there is all this smoke so people think there’s fire. They did this with Russia Collusion &amp; there was no fire. It makes zero sense what the Democrats are accusing him of.” @LisaMarieBoothe @foxandfriends,1/26/2020 14:03,14640,58870,FALSE,1.22143E+18
Twitter for iPhone,“It was amazing to watch three days of arguments dismantled in two hours.” @PeteHegseth @foxandfriends,1/26/2020 13:55,15268,68001,FALSE,1.22143E+18
Twitter for iPhone,Paul Krugman is a lightweight thinker who doesn’t have a clue. Caused huge economic damage to his follower’s pocketbooks. He and others should be fired by @nytimes! https://t.co/1K5AtQbmrp,1/26/2020 13:36,11887,47171,FALSE,1.22143E+18
Twitter for iPhone,RT @GreggJarrett: Pelosi’s Sham Impeachment Case Against Trump Is An Abuse Of Power For Political Gain https://t.co/xhzil0nNwW https://t.co…,1/26/2020 13:24,10079,0,TRUE,1.22142E+18
Twitter for iPhone,Rep. Jim Jordan Delivers Knockout Blow to Schiff’s Reputation https://t.co/tVBdWMrAjn,1/26/2020 13:24,12521,43912,FALSE,1.22142E+18
Twitter for iPhone,Shifty Adam Schiff is a CORRUPT POLITICIAN and probably a very sick man. He has not paid the price yet for what he has done to our Country!,1/26/2020 13:20,34100,147581,FALSE,1.22142E+18
Twitter for iPhone,The Impeachment Hoax is a massive election interference the likes of which has never been seen before. In just two hours the Radical Left Do Nothing Democrats have seen their phony case absolutely shredded. Shifty is now exposed for illegally making up my phone call &amp; more!,1/26/2020 13:09,24376,102106,FALSE,1.22142E+18
Twitter for iPhone,RT @GeraldoRivera: After hoodwinking the nation for over two years with their totally bogus shamelessly partisan Russia Witch-hunt the De…,1/26/2020 5:08,17234,0,TRUE,1.2213E+18
Twitter for iPhone,RT @GeraldoRivera: Imagine being a new president &amp; having elements of your #DOJ &amp; #FBI trying for 2 years to entrap you in perjury after fa…,1/26/2020 5:08,13127,0,TRUE,1.2213E+18
Twitter for iPhone,RT @MariaBartiromo: Tomorrow join us #Exclusive @SundayFutures @FoxNews @POTUS @realDonaldTrump @LindseyGrahamSC @TGowdySC @RepRatcliffe @R…,1/26/2020 5:04,5476,0,TRUE,1.2213E+18
Twitter for iPhone,RT @WhiteHouse: Nancy Pelosi announced the impeachment inquiry before she ever read the July 25 call—which you can read here because Presi…,1/26/2020 5:03,12238,0,TRUE,1.2213E+18
Twitter for iPhone,RT @WhiteHouse: These facts establish what we knew from the very beginning: President @realDonaldTrump did nothing wrong. https://t.co/quVI…,1/26/2020 5:03,6286,0,TRUE,1.2213E+18
Twitter for iPhone,RT @GOPChairwoman: Since Democrats' sham started @realDonaldTrump’s approval rating is up. He’s getting very strong numbers on the econo…,1/26/2020 5:02,9928,0,TRUE,1.2213E+18
Twitter for iPhone,"RT @RepAndyBiggsAZ: Why didn't the (House Managers) put Ambassador Sondland's testimony in its full and proper context for your considerat…,01-26-2020 05:02:17,8890,0,true,1221297282060095488",,,,,
Twitter for iPhone,RT @HouseGOP: For months House Democrats said they had “overwhelming” “compelling” and “uncontested” evidence. After rushing a rigged…,1/26/2020 5:01,7760,0,TRUE,1.2213E+18
Twitter for iPhone,RT @RepAndyBiggsAZ: Democrats have said for weeks that their case against President @realDonaldTrump is overwhelming and that the eviden…,1/26/2020 5:00,7393,0,TRUE,1.2213E+18
Twitter for iPhone,RT @JonathanTurley: By giving up much of the first day the White House gave a concise opening relieved the jury and pushed the main argu…,1/26/2020 4:59,12541,0,TRUE,1.2213E+18
Twitter for iPhone,RT @SenateGOP: 🍿🎥 Groundhog Day in the Senate feat. @RepAdamSchiff https://t.co/hkk41XezQY,1/26/2020 4:13,7872,0,TRUE,1.22129E+18
Twitter for iPhone,RT @RoyBlunt: “Americans' confidence in the U.S. economy is higher than at any point in about two decades.” https://t.co/jJHkhO8Mxz,1/26/2020 4:12,5136,0,TRUE,1.22128E+18
Twitter for iPhone,RT @MarshaBlackburn: We have a duty to examine the full record sent to us by the House (created by Democrats *and* Republicans) to be true…,1/26/2020 4:11,5961,0,TRUE,1.22128E+18
Twitter for iPhone,RT @SenBillCassidy: The American people are tired of hearing from @RepAdamSchiff. They want toknow how we’re going to lower the cost of pr…,1/26/2020 4:11,8218,0,TRUE,1.22128E+18
Twitter for iPhone,RT @SenateGOP: Dems' case has collapsed.SIX FACTS:1. Transcript shows no conditionality2. Zelensky says no pressure3. Ukraine didn'…,1/26/2020 4:09,11949,0,TRUE,1.22128E+18
Twitter for iPhone,"RT @cspan: .@SenJoniErnst: Within two hours I thought that the White House Counsel and their team entirely shredded the case that has been…,01-26-2020 04:08:31,8101,0,true,1221283751960903681",,,,,
Twitter for iPhone,RT @SenatorLankford: For 3 days House Managers have cherry picked bits &amp; pieces of information to make their case. Today we got to hear th…,1/26/2020 4:07,7400,0,TRUE,1.22128E+18
Twitter for iPhone,True! https://t.co/uFjcJcxpSC,1/26/2020 4:07,10247,39295,FALSE,1.22128E+18
Twitter for iPhone,RT @SenKevinCramer: As I said on this morning‘s @foxandfriends Democrats already admitted this is all about the next election but the pow…,1/26/2020 4:06,5234,0,TRUE,1.22128E+18
Twitter for iPhone,RT @JimInhofe: The Democrats real motivation is clear: they want to stop what we've accomplished with @realDonaldTrump and distract everyon…,1/26/2020 4:06,5896,0,TRUE,1.22128E+18
Twitter for iPhone,RT @SenatorLoeffler: The House Democrats spent 24 hours recycling baseless attacks against @realDonaldTrump. It didn't take but two hours f…,1/26/2020 4:05,6997,0,TRUE,1.22128E+18
Twitter for iPhone,RT @samantha_zager: In front of a packed @AZGOP state convention @RepDLesko confirmed what Americans are already thinking: the Democrats’…,1/26/2020 4:05,4198,0,TRUE,1.22128E+18
Twitter for iPhone,RT @GOP: One day into President @realDonaldTrump’s legal team’s opening arguments and they’re already dismantling the House Democrats’ case…,1/26/2020 4:04,6274,0,TRUE,1.22128E+18
Twitter for iPhone,RT @GOPLeader: Chairman Adam Schiff is right about one thing. There IS a cover-up going on. He covered up:→ His contact with the whistlebl…,1/26/2020 4:02,14468,0,TRUE,1.22128E+18
Twitter for iPhone,https://t.co/pbomiDN6z4,1/26/2020 3:10,11390,36410,FALSE,1.22127E+18
Twitter for iPhone,All Democrats should watch this! https://t.co/WFK33pR0Lv,1/26/2020 2:15,46945,129583,FALSE,1.22126E+18
Twitter for iPhone,وزیر امور خارجه ایران می گوید ایران خواستار مذاکره با ایالات متحده است اما می خواهد که تحریم ها برداشته شود. @FoxNews @OANN   نه، مرسی! https://t.co/fWdjR1DcUc,1/26/2020 1:43,17281,67357,FALSE,1.22125E+18
Twitter for iPhone,Iranian Foreign Minister says Iran wants to negotiate with The United States but wants sanctions removed. @FoxNews  @OANN No Thanks!,1/26/2020 0:16,25272,108674,FALSE,1.22123E+18
Twitter for iPhone,Previous quote from the great Republican Senator Jim Inhofe of Oklahoma - Chairman of the Senate Armed Services Committee,1/25/2020 22:05,7802,36399,FALSE,1.22119E+18
Twitter for iPhone,....at the judges that we have right now.,1/25/2020 21:57,10093,49148,FALSE,1.22119E+18
Twitter for iPhone,“You don’t come to court and ask for witnesses after you’ve already presented your case unless you know your case is not working. I think their real motivation is for them to keep this President busy. We’re doing a great job on the economy we’re building our military look.....,1/25/2020 21:57,24499,118631,FALSE,1.22119E+18
Twitter for iPhone,RT @SenRickScott: The law enforcement from @ESCOnews and NAS Pensacola that responded to the terrorist attack last month are heroes who des…,1/25/2020 21:11,5189,0,TRUE,1.22118E+18
Twitter for iPhone,RT @SenatorBraun: REPORTER: So you're saying that it's okay for a President to ask a foreign leader to investigate a political rival and wi…,1/25/2020 21:10,14784,0,TRUE,1.22118E+18
Twitter for iPhone,RT @HawleyMO: Powerful professional opening presentation today by @realDonaldTrump attorneys. Methodically used Dems’ own evidence to demo…,1/25/2020 21:08,7755,0,TRUE,1.22118E+18
Twitter for iPhone,"RT @benyc: .@SenJoniErnst says Trump's team entirely shredded the case from the House managers. It was full of truths and facts as pr…,01-25-2020 21:08:24,6055,0,true,1221178026442002432",,,,,
Twitter for iPhone,RT @SenRickScott: Today the @whitehouse team presented facts not partisan rhetoric and innuendo. Put simply @RepAdamSchiff got knee-ca…,1/25/2020 21:06,9181,0,TRUE,1.22118E+18
Twitter for iPhone,"RT @dcexaminer: .@SenatorBraun: @repadamschiff's credibility is going to start to tank as the impeachment trial continues.From where…,01-25-2020 21:05:24,7118,0,true,1221177270313914369",,,,,
Twitter for iPhone,RT @SenatorBraun: Adam Schiff has been involved with this since the Mueller Report fell flat and today he was caught in 2 contradictions:…,1/25/2020 21:04,12918,0,TRUE,1.22118E+18
Twitter for iPhone,RT @SenJohnBarrasso: Today we heard a presentation that was strong that was clear &amp; that completely undermined the case of Democrats agai…,1/25/2020 21:04,7492,0,TRUE,1.22118E+18
Twitter for iPhone,RT @SenJohnBarrasso: Videos @RepAdamSchiff showed repeatedly in the impeachment trial withheld critical information. We will continue to he…,1/25/2020 21:03,7406,0,TRUE,1.22118E+18
Twitter for iPhone,Martha is a great leader on this issue! https://t.co/yl5ly5nwdv,1/25/2020 20:46,8507,36769,FALSE,1.22117E+18
Twitter for iPhone,RT @ronaldjhansen: No one seems to be having more fun or getting a warmer reception at @AZGOP meeting than @RepDLesko who is part of @real…,1/25/2020 20:43,4454,0,TRUE,1.22117E+18
Twitter for iPhone,RT @DebbieLesko: What a crowd this morning with @AZGOP and @dougducey @DrPaulGosar @andybiggs4az @DavidSchweikert @kelliwardaz! Arizona Rep…,1/25/2020 20:40,4113,0,TRUE,1.22117E+18
Twitter for iPhone,RT @dougducey: Excited to kick off the annual AZGOP state meeting! Thanks to all our hardworking PCs and volunteers — your tireless work is…,1/25/2020 20:39,3104,0,TRUE,1.22117E+18
Twitter for iPhone,Three great men! https://t.co/3W3xqgqgwq,1/25/2020 20:37,7540,30491,FALSE,1.22117E+18
Twitter for iPhone,RT @replouiegohmert: ICYMI: Discussed the impeachment trial in the Senate with @trish_regan. Watch the full interview here: https://t.co/TA…,1/25/2020 20:30,3738,0,TRUE,1.22117E+18
Twitter for iPhone,RT @RepMikeJohnson: I litigated high-profile constitutional law cases in federal courts for 20 yrs before coming to Congress--and I have ne…,1/25/2020 20:29,22233,0,TRUE,1.22117E+18
Twitter for iPhone,RT @RepMarkMeadows: 3 days of Democrat arguments were just shredded in 2 hours,1/25/2020 20:28,13081,0,TRUE,1.22117E+18
Twitter for iPhone,RT @RepAndyBiggsAZ: In 2 hours President @realDonaldTrump's team masterfully presented arguments that completely dismantles the Democrats'…,1/25/2020 20:28,10739,0,TRUE,1.22117E+18
Twitter for iPhone,RT @SenJoniErnst: Just wrapped up today’s opening arguments by the White House.While all this is going on in DC back home Iowans are exc…,1/25/2020 20:13,5530,0,TRUE,1.22116E+18
Twitter for iPhone,Such a great family! https://t.co/M39vQS5crN,1/25/2020 20:11,7215,39669,FALSE,1.22116E+18
Twitter for iPhone,RT @trish_regan: #ICYMI #Dems so blinded by hate for Trump they’re handing him the #2020 election! This week will go down in history as th…,1/25/2020 20:04,8774,0,TRUE,1.22116E+18
Twitter for iPhone,RT @SenateGOP: Conference Chairman @SenJohnBarrasso:When @realdonaldtrump's counsel read the transcript of the phone call and then played…,1/25/2020 19:57,12228,0,TRUE,1.22116E+18
Twitter for iPhone,RT @Jim_Jordan: 2 hours of truth beats over 20 hours of presumptions assumptions and hearsay.,1/25/2020 19:57,30419,0,TRUE,1.22116E+18
Twitter for iPhone,RT @marklevinshow: Media and Democrats glum.  President’s lawyers shredding the House Democrats’ unconstitutional impeachment.  Unraveling…,1/25/2020 19:56,17789,0,TRUE,1.22116E+18
Twitter for iPhone,RT @marklevinshow: 2. Kudos to the president’s legal team.  Now ignore the “analysts” and enjoy the rest of  your Saturday. You’ve reason…,1/25/2020 19:56,7758,0,TRUE,1.22116E+18
Twitter for iPhone,RT @marklevinshow: 1. How many legal analysts on TV insisted the president’s team must not argue the facts because the facts don’t help the…,1/25/2020 19:55,14307,0,TRUE,1.22116E+18
Twitter for iPhone,RT @LouDobbs: President’s lawyers dissected the Radical Dems efforts to overthrow @realDonaldTrump under the guise of what has been clearly…,1/25/2020 19:54,9053,0,TRUE,1.22116E+18
Twitter for iPhone,RT @GOPLeader: No wonder Chairman Adam Schiff wouldn’t let the President’s lawyers participate in his sham hearings. They just dismantled h…,1/25/2020 19:54,17831,0,TRUE,1.22116E+18
Twitter for iPhone,RT @RepMarkMeadows: There is no other way to spin it: The response today from the President’s legal team has been absolutely devastating to…,1/25/2020 19:54,19167,0,TRUE,1.22116E+18
Twitter for iPhone,"RT @DanScavino: This is a disgrace to mankind and a disgrace to the people of the United States of America. This is a crime: an impeachmen…,01-25-2020 19:50:45,10852,0,true,1221158486584758280",,,,,
Twitter for iPhone,Thank you Nick! https://t.co/hZTLVa2ROU,1/25/2020 19:44,20223,102411,FALSE,1.22116E+18
Twitter for iPhone,RT @RedState: DOJ Responds to Andrew McCabe's Lawsuit and It's an Absolute Beatdown https://t.co/IT6N71pHEq,1/25/2020 19:41,4621,0,TRUE,1.22116E+18
Twitter for iPhone,RT @BreitbartNews: “That’s where he lost me.”Schiff just stepped in it BIG TIME if he's hoping to turn moderate Republicans against Trump…,1/25/2020 19:40,6463,0,TRUE,1.22116E+18
Twitter for iPhone,RT @JudicialWatch: Americans need an Intelligence Committee that can be trusted and Representative #AdamSchiff has proven that he cannot b…,1/25/2020 19:39,9081,0,TRUE,1.22116E+18
Twitter for iPhone,RT @JudicialWatch: SENATE SHOULD DISMISS @REALDONALDTRUMP IMPEACHMENT -- INVESTIGATE SCHIFF'S MISCONDUCT! @Daily caller @judicialwatch http…,1/25/2020 19:38,5478,0,TRUE,1.22116E+18
Twitter for iPhone,RT @JudicialWatch: A Judicial Watch lawsuit forced the state of California to begin removing more than 1.5 million potentially invalid name…,1/25/2020 19:37,5071,0,TRUE,1.22116E+18
Twitter for iPhone,RT @GreggJarrett: New Poll Shows Dem’s Impeachment Hopes are Doomed https://t.co/3vT2rK2Y9F,1/25/2020 19:31,5485,0,TRUE,1.22115E+18
Twitter for iPhone,RT @GreggJarrett: Comey (and the Media’s) Coverup Unravels https://t.co/eBWLJW4E2x,1/25/2020 19:31,5993,0,TRUE,1.22115E+18
Twitter for iPhone,RT @GreggJarrett: This entire impeachment process has been the true 'abuse of power' for political gain by the Democrats and especially Nan…,1/25/2020 19:29,10279,0,TRUE,1.22115E+18
Twitter for iPhone,RT @RepByrne: Democrat impeachment managers attempted to make their case over three long days. Today @realDonaldTrump's legal team destroy…,1/25/2020 18:44,12661,0,TRUE,1.22114E+18
Twitter for iPhone,RT @SteveScalise: President Trump's legal team completely destroyed 3 days of Adam Schiff's false allegations in just 2 hours. Today was de…,1/25/2020 18:43,23044,0,TRUE,1.22114E+18
Twitter for iPhone,Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY including the Democrats truly knows it is. This should never be allowed to happen again!,1/25/2020 18:41,30507,136729,FALSE,1.22114E+18
Twitter for iPhone,RT @Scavino45: https://t.co/VfuXE5eUQW,1/25/2020 15:49,7336,0,TRUE,1.2211E+18
Twitter for iPhone,RT @Scavino45: 🚨🚨LIVE🚨🚨TRUMP TEAM OPENING ARGUMENTS....https://t.co/3YXsT4fqn8,1/25/2020 15:16,2542,0,TRUE,1.22109E+18
Twitter for iPhone,Our case against lyin’ cheatin’ liddle’ Adam “Shifty” Schiff Cryin’ Chuck Schumer Nervous Nancy Pelosi their leader dumb as a rock AOC &amp; the entire Radical Left Do Nothing Democrat Party starts today at 10:00 A.M. on @FoxNews @OANN or Fake News @CNN or Fake News MSDNC!,1/25/2020 14:37,29234,116041,FALSE,1.22108E+18
Twitter for iPhone,“I like President Trump’s Tweets (Social Media) I like everything about him...and this Ukraine stuff the trial the impeachment this isn’t t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016 and..,1/25/2020 14:19,20476,94477,FALSE,1.22108E+18
Twitter for iPhone,....secondly he is fulfilling every promise he made and that is making his opponents apoplectic. They’re trying to get him out of office and they’re not going to succeed.” Pastor Robert Jeffress author of “Choosing the Extraordinary Life”  Thank you Pastor! @LouDobbs @FoxBus,1/25/2020 14:19,14600,64573,FALSE,1.22108E+18
Twitter for iPhone,The Great @LouDobbs: “People know after 3 years of this President the most historic President in our Country’s history that there is no one who can touch what he’s done in 3 years foreign policy domestic policy you name it it’s amazing. Just to have the guts not to be.....,1/25/2020 13:59,18645,81384,FALSE,1.22107E+18
Twitter for iPhone,....intimidated by this national left wing media that reduces most politicians and most public figures to whining crying puddles of cowardice - it is really something to have a man in the White House who has a courageous heart and does what he says he will do.”,1/25/2020 13:59,12720,56691,FALSE,1.22107E+18
Twitter for iPhone,RT @RandPaul: 36 hours of ad hominem attacks by Schiff et al can’t erase the irony that the Democrats are doing exactly what they accuse @r…,1/25/2020 3:22,34632,0,TRUE,1.22091E+18
Twitter for iPhone,"RT @HouseGOP: The American people see this for what it is which is a disingenuous attack on the President. The Democrats keep saying 'Ou…,01-25-2020 03:22:13,9206,0,true,1220909712411185153",,,,,
Twitter for iPhone,RT @RepMarkMeadows: Absolutely stunning to see Washington Democrats on the Senate Floor today not only peddling flimsy allegations regardin…,1/25/2020 3:21,13576,0,TRUE,1.22091E+18
Twitter for iPhone,RT @SenatorTimScott: The facts are clear House Democrats aren't interested in removing POTUS now (because they know they can't) they're i…,1/25/2020 3:21,10700,0,TRUE,1.22091E+18
Twitter for iPhone,RT @SenJohnBarrasso: Tomorrow the White House will be able to make its case &amp; for the first time the defense of @realDonaldTrump will be…,1/25/2020 3:19,8156,0,TRUE,1.22091E+18
Twitter for iPhone,RT @HawleyMO: Schiff &amp; Co end as they began: insulting senators calling @realDonaldTrump a dictator and disparaging the will of the voters,1/25/2020 2:31,12738,0,TRUE,1.2209E+18
Twitter for iPhone,Check out @seanhannity now on @FoxNews. Big tonight!,1/25/2020 1:59,8521,39419,FALSE,1.22089E+18
Twitter for iPhone,RT @HawleyMO: Schiff today laid bare the liberal hysteria motivating impeachment. Talked repeatedly about a “coup” said @realDonaldTrump w…,1/25/2020 1:55,9475,0,TRUE,1.22089E+18
Twitter for iPhone,RT @RepLeeZeldin: Pres Obama refused to provide lethal aid to Ukraine. His team didn't want to upset Putin.Pres Trump provided lethal aid…,1/25/2020 1:54,13087,0,TRUE,1.22089E+18
Twitter for iPhone,RT @RepAndyBiggsAZ: Adam Schiff thinks he can talk about trust.You can't trust Adam Schiff with the truth.He falsely retold the 7/25 co…,1/25/2020 1:54,10909,0,TRUE,1.22089E+18
Twitter for iPhone,RT @RepMikeJohnson: Adam Schiff and the #ShamImpeachment mis-managers are making a better case for changing the channel than impeaching @re…,1/25/2020 1:54,6650,0,TRUE,1.22089E+18
Twitter for iPhone,RT @realDonaldTrump: #MarchForLife https://t.co/5Yg09dOoJd,1/25/2020 1:52,22135,0,TRUE,1.22089E+18
Twitter for iPhone,RT @realDonaldTrump: https://t.co/ZPoaFDppg2,1/25/2020 1:50,26893,0,TRUE,1.22089E+18
Twitter for iPhone,A really big show tonight by @seanhannity  9:00 P.M. @FoxNews  Heavy emphasis on the Impeachment Hoax. The Radical Left Do Nothing Democrats have gone crazy. They know it’s a con but just can’t sell it! Public strongly against Impeachment.,1/25/2020 1:49,1462,4613,FALSE,1.22089E+18
Twitter for iPhone,RT @MarshaBlackburn: This obsession with impeachment* is out of hand. Tennesseans have their priorities straight: trade border security…,1/25/2020 1:42,6759,0,TRUE,1.22088E+18
Twitter for iPhone,RT @SenJohnBarrasso: Since @realDonaldTrump took office we’ve added 7 million new jobs consumer confidence &amp; the stock market are at all-…,1/25/2020 1:42,6553,0,TRUE,1.22088E+18
Twitter for iPhone,RT @SenateGOP: Conference Chairman @SenJohnBarrasso:Adam Schiff says he doesn't trust the voters.He didn't trust them in 2016 and doesn…,1/25/2020 1:41,7249,0,TRUE,1.22088E+18
Twitter for iPhone,RT @realDonaldTrump: The Do Nothing Democrats just keep repeating and repeating over and over again the same old “stuff” on the Impeachme…,1/25/2020 1:41,28194,0,TRUE,1.22088E+18
Twitter for iPhone,It was my honor to welcome our nation’s Mayors to the @WhiteHouse as we continue to strengthen the bonds of cooperation between federal and local governments so that we can deliver great jobs excellent schools affordable healthcare and safe communities for all of our people! https://t.co/QwYzS32lyQ,1/25/2020 0:35,11667,50568,FALSE,1.22087E+18
Twitter for iPhone,https://t.co/c1KBtLnbQn https://t.co/ZPoaFDppg2,1/25/2020 0:28,26909,96492,FALSE,1.22087E+18
Twitter for iPhone,After consultation with our Great Military Leaders designers and others I am pleased to present the new logo for the United States Space Force the Sixth Branch of our Magnificent Military! https://t.co/TC8pT4yHFT,1/24/2020 21:31,41425,176424,FALSE,1.22082E+18
Twitter for iPhone,China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular on behalf of the American People I want to thank President Xi!,1/24/2020 21:18,22967,124909,FALSE,1.22082E+18
Twitter for iPhone,#MarchForLife https://t.co/5Yg09dOoJd,1/24/2020 18:11,22202,75832,FALSE,1.22077E+18
Twitter for iPhone,The Do Nothing Democrats just keep repeating and repeating over and over again the same old “stuff” on the Impeachment Hoax. They want to use up ALL of their time even though it is the wrong thing to do. They ought to go back to work for our great American people!,1/24/2020 16:56,28194,133839,FALSE,1.22075E+18
Twitter for iPhone,RT @SenKevinCramer: Yesterday @RepAdamSchiff spent 8 hours making 1 hour's worth of a case for why we should impeach President @realDonaldT…,1/24/2020 16:35,7839,0,TRUE,1.22075E+18
Twitter for iPhone,RT @MarshaBlackburn: Vindman’s commanding officer Army Lt. Col. Jim Hickman: “Do not let the uniform fool you. He is a political activist…,1/24/2020 16:33,23401,0,TRUE,1.22075E+18
Twitter for iPhone,RT @MarshaBlackburn: The American people deserve the truth on the “whistleblower” Vindman and how this impeachment got started. https://t.…,1/24/2020 16:32,11379,0,TRUE,1.22075E+18
Twitter for iPhone,READ THE TRANSCRIPTS!,1/24/2020 16:16,18198,97552,FALSE,1.22074E+18
Twitter for iPhone,RT @GreggJarrett: New Poll Shows Dem’s Impeachment Hopes are Doomed https://t.co/xZHLU2xVyr https://t.co/jytVKz5wy2,1/24/2020 15:43,7511,0,TRUE,1.22073E+18
Twitter for iPhone,RT @GreggJarrett: Under Dems’ Trump impeachment justification Lincoln would’ve been impeached https://t.co/Ufg4nncRL6 https://t.co/5RgmtaU…,1/24/2020 15:42,6202,0,TRUE,1.22073E+18
Twitter for iPhone,RT @GreggJarrett: Rep. Jim Jordan Delivers Knockout Blow to Schiff’s Reputation https://t.co/oryrz3wKfr https://t.co/4ibupe7PTt,1/24/2020 15:41,9382,0,TRUE,1.22073E+18
Twitter for iPhone,More than anything else the Radical Left Do Nothing Democrats like AOC Omar Cryin’ Chuck Nervous Nancy &amp; Shifty Schiff are angry &amp; “deranged” over the fact that Republicans are up to 191 Federal Judges &amp; Two Great New Supreme Court Justices. Don’t blame me blame Obama!,1/24/2020 15:37,24173,96831,FALSE,1.22073E+18
Twitter for iPhone,RT @GreggJarrett: This entire impeachment process has been the true 'abuse of power' for political gain by the Democrats and especially Nan…,1/24/2020 15:12,10153,0,TRUE,1.22073E+18
Twitter for iPhone,Jim is great! https://t.co/SxjDSlaP7J,1/24/2020 15:11,13819,57973,FALSE,1.22073E+18
Twitter for iPhone,Cryin’ Chuck never had what it takes and never will! https://t.co/pQh4lXNCBN,1/24/2020 12:58,13293,50549,FALSE,1.22069E+18
Twitter for iPhone,RT @JohnCornyn: Sen. Schumer’s partisan accusations and threats have further exposed his real goal with this trial: becoming Senate majorit…,1/24/2020 12:56,8426,0,TRUE,1.22069E+18
Twitter for iPhone,RT @SenTedCruz: IMPEACHMENT DAY 3: House Democrats have inadvertently thrown Joe Biden under the bus https://t.co/d9Z4XmKMgf,1/24/2020 12:55,10794,0,TRUE,1.22069E+18
Twitter for iPhone,RT @SenTedCruz: This partisan #impeachment process is driven by Democrats’ anger – anger that the American people elected @realDonaldTrump.…,1/24/2020 12:54,10875,0,TRUE,1.22069E+18
Twitter for iPhone,The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left Do Nothing Dems Scam attack. They always knew I did nothing wrong!,1/24/2020 12:50,21152,94893,FALSE,1.22069E+18
Twitter for iPhone,“I often get asked the question well isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes but the Congress has no choice it has a Constitutional responsibility.” Joe Biden pres. candidate. Even Joe agrees with us! @foxandfriends,1/24/2020 12:41,12004,59438,FALSE,1.22069E+18
Twitter for iPhone,After having been treated unbelievably unfairly in the House and then having to endure hour after hour of lies fraud &amp; deception by Shifty Schiff Cryin’ Chuck Schumer &amp; their crew looks like my lawyers will be forced to start on Saturday which is called Death Valley in T.V.,1/24/2020 12:37,17977,76169,FALSE,1.22069E+18
Twitter for iPhone,....a foreign power engaged in clandestine intelligence activities and yet they still asked for the renewal two more times and it gave the right for the government to rifle through the Trump campaigns files &amp; Emails Text messages.....” So how bad &amp; illegal is that? @FoxNews,1/24/2020 12:35,10589,36760,FALSE,1.22069E+18
Twitter for iPhone,Frances Hakes former Federal prosecutor “This is really significant. The FBI had debunked the Steele Dossier in January of 2017 and then even after they did that even after they knew from the CIA &amp; from their own sources they knew that Carter Page was not the agent of,1/24/2020 12:35,15239,55443,FALSE,1.22069E+18
Twitter for iPhone,RT @SCAttyGenOffice: .@AGAlanWilson is leading an unprecedented action in which 21  AGs filed the first-ever “friend of the Senate” letter…,1/24/2020 12:33,6138,0,TRUE,1.22069E+18
Twitter for iPhone,RT @SenateGOP: .@SenJoniErnst:How did the Obama Administration react to the invasion of Ukraine?They reacted by sending blankets.Blan…,1/24/2020 12:29,9866,0,TRUE,1.22069E+18
Twitter for iPhone,RT @SenJoniErnst: The Democratic House Managers’ hypocrisy is on full display: they’ve spent most of their time lecturing the Senate on aid…,1/24/2020 12:29,15877,0,TRUE,1.22068E+18
Twitter for iPhone,"RT @GOP: The fallout for the country has been missed opportunities. They should be working w/ the President on lowering the cost of prescr…,01-24-2020 12:27:13,6103,0,true,1220684479561420806",,,,,
Twitter for iPhone,RT @GOP: On the Democrats’ charge of abuse of power legal expert Jonathan Turley reviewed the Democrats’ case and concluded that not only…,1/24/2020 12:26,9456,0,TRUE,1.22068E+18
Twitter for iPhone,"RT @GOP: Compared to the President who actually has something to run on...[Democrats] know they can't win on the facts so they are trying…,01-24-2020 12:26:16,5983,0,true,1220684239496151040",,,,,
Twitter for iPhone,RT @SenJohnBarrasso: This impeachment vote is about removing the president from office something that has never happened before. This is a…,1/24/2020 12:24,5366,0,TRUE,1.22068E+18
Twitter for iPhone,RT @SenateGOP: Jonathan Turley well-known constitutional law expert (and liberal Democrat!) says Democrats' rushed impeachment process wil…,1/24/2020 12:23,9037,0,TRUE,1.22068E+18
Twitter for iPhone,"RT @cspan: .@SenatorLankford on the House Impeachment Manager's case so far: On Tuesday all day we heard the same stories same videos.…,01-24-2020 12:23:00,4680,0,true,1220683416657649664",,,,,
Twitter for iPhone,RT @SenatorTimScott: The info brought to the floor today alleges that @realDonaldTrump has done nothing to help the Ukrainian people when i…,1/24/2020 12:22,7475,0,TRUE,1.22068E+18
Twitter for iPhone,RT @SenMikeLee: After 33 days of delay managers argued this was urgent. After hearing from 17 witnesses managers said they need more. After…,1/24/2020 12:21,5778,0,TRUE,1.22068E+18
Twitter for iPhone,RT @GOP: Impeachment was an urgent matter until Pelosi delayed the process 28 days—now Dems are saying the process isn’t long enough. 🤔 D…,1/24/2020 12:19,6376,0,TRUE,1.22068E+18
